ride_id,date,time,day_of_week,hour,is_weekend,pickup_location,drop_location,vehicle_type,distance_km,trip_duration_min,payment_type,weather,surge_multiplier,ride_status,fare_amount,driver_rating,customer_rating
UB118744,2024-01-04,10:45,Thursday,10,False,Tech Park,Old City,UberGo,4.1,8.1,Card,Clear,1.0,Completed,97.25,4.4,4.7
UB118106,2024-01-04,10:49,Thursday,10,False,Riverside,Old City,UberGo,8.76,25.7,UPI,Clear,1.0,Completed,174.91,4.3,4.4
UB105622,2024-01-04,11:13,Thursday,11,False,Railway Station,Downtown,Moto,3.82,13.6,Cash,Cloudy,1.0,Completed,48.8,4.2,4.5
UB117387,2024-01-04,11:40,Thursday,11,False,Suburb South,Old City,Moto,6.27,19.8,Wallet,Clear,1.0,Completed,68.46,4.3,4.7
UB100591,2024-01-04,13:13,Thursday,13,False,Airport,Railway Station,UberGo,6.98,11.5,Card,Clear,1.0,Completed,134.03,4.4,4.9
UB109162,2024-01-04,15:05,Thursday,15,False,Suburb North,Railway Station,UberGo,13.77,53.9,UPI,Clear,1.0,Completed,272.32,4.7,4.4
UB115746,2024-01-04,15:19,Thursday,15,False,Riverside,University Area,UberGo,4.79,8.6,Card,Clear,1.0,Completed,105.59,4.7,4.9
UB104170,2024-01-04,15:29,Thursday,15,False,Mall District,Suburb North,Auto,11.31,37.8,UPI,Cloudy,1.0,Completed,153.28,4.3,4.2
UB118667,2024-01-04,16:02,Thursday,16,False,Airport,Tech Park,UberX,8.87,22.8,Card,Clear,1.0,Completed,211.35,5.0,4.6
UB105088,2024-01-04,16:22,Thursday,16,False,Downtown,Railway Station,UberGo,7.02,33.6,Cash,Rain,1.2,Completed,201.14,4.2,4.8
UB105049,2024-01-04,16:51,Thursday,16,False,University Area,Railway Station,Premier,1.17,3.0,Wallet,Rain,1.5,Completed,159.73,4.3,4.5
UB116398,2024-01-04,18:06,Thursday,18,False,Downtown,University Area,UberGo,2.12,6.7,Card,Cloudy,2.0,Completed,146.74,4.8,4.7
UB104524,2024-01-04,18:13,Thursday,18,False,Mall District,Railway Station,UberGo,2.21,8.4,UPI,Clear,1.5,Completed,115.36,4.9,4.9
UB118133,2024-01-04,18:22,Thursday,18,False,Riverside,Railway Station,UberX,2.28,8.9,Cash,Clear,1.0,Completed,100.66,5.0,4.7
UB111848,2024-01-04,18:29,Thursday,18,False,Airport,Suburb North,UberX,3.56,4.2,Card,Clear,1.8,Completed,195.91,4.1,4.7
UB113591,2024-01-04,19:09,Thursday,19,False,Mall District,Railway Station,Auto,0.8,3.0,UPI,Clear,1.5,Completed,51.6,4.4,5.0
UB102641,2024-01-04,19:31,Thursday,19,False,Tech Park,Suburb North,UberGo,13.67,49.5,Card,Cloudy,1.8,Completed,476.32,4.8,4.8
UB111341,2024-01-04,19:32,Thursday,19,False,Tech Park,Railway Station,UberX,1.43,5.0,Card,Cloudy,1.5,Cancelled by Rider,0.0,,
UB114786,2024-01-04,19:38,Thursday,19,False,University Area,Mall District,UberGo,3.51,14.9,UPI,Clear,1.5,Completed,151.44,4.0,5.0
UB119589,2024-01-04,19:51,Thursday,19,False,Mall District,University Area,UberX,4.78,17.1,Cash,Clear,1.5,Completed,221.88,4.9,4.5
UB105954,2024-01-04,19:54,Thursday,19,False,Mall District,Suburb South,UberGo,3.44,8.2,Card,Rain,2.0,Completed,180.28,5.0,4.6
UB103201,2024-01-04,19:57,Thursday,19,False,Downtown,Riverside,Moto,6.09,16.1,UPI,Rain,1.5,Completed,96.63,4.9,4.5
UB102258,2024-01-04,20:36,Thursday,20,False,Mall District,Airport,Auto,2.12,9.7,Card,Cloudy,1.0,Completed,51.66,3.8,4.3
UB118643,2024-01-04,22:31,Thursday,22,False,Airport,Riverside,UberX,1.04,4.5,Card,Fog,1.0,Completed,76.62,4.4,5.0
UB110673,2024-01-04,23:01,Thursday,23,False,Suburb South,University Area,Auto,4.14,10.1,Cash,Clear,1.0,Completed,68.22,4.3,4.3
UB117129,2024-01-05,01:02,Friday,1,False,Old City,Suburb South,UberX,2.21,3.1,UPI,Rain,1.0,Completed,89.31,5.0,5.0
UB108571,2024-01-05,01:52,Friday,1,False,Railway Station,Mall District,UberGo,12.05,30.8,Cash,Rain,1.0,Completed,218.75,4.8,4.5
UB110383,2024-01-05,02:00,Friday,2,False,Airport,Suburb North,Auto,5.59,15.8,Card,Clear,1.0,Completed,85.52,5.0,4.8
UB110302,2024-01-05,02:42,Friday,2,False,Mall District,Airport,UberGo,2.28,9.5,Card,Clear,1.0,Completed,79.33,4.8,4.6
UB116584,2024-01-05,05:54,Friday,5,False,University Area,Suburb South,Auto,7.26,13.4,Card,Cloudy,1.0,Completed,96.48,4.3,4.4
UB114684,2024-01-05,06:07,Friday,6,False,Tech Park,Downtown,UberGo,7.25,21.4,Card,Fog,1.0,Completed,151.85,4.8,4.8
UB112406,2024-01-05,06:43,Friday,6,False,Suburb South,University Area,UberGo,1.2,3.5,Cash,Cloudy,1.0,Completed,58.45,4.7,4.8
UB101108,2024-01-05,06:44,Friday,6,False,Railway Station,Tech Park,UberGo,5.12,11.0,UPI,Clear,1.0,Completed,112.82,4.8,4.6
UB111975,2024-01-05,07:05,Friday,7,False,Downtown,Railway Station,Auto,1.33,7.2,Card,Rain,1.0,Completed,42.84,4.5,5.0
UB112542,2024-01-05,07:28,Friday,7,False,Suburb North,Tech Park,UberX,10.71,41.1,Cash,Fog,1.0,Completed,268.21,4.4,4.8
UB111802,2024-01-05,07:32,Friday,7,False,Suburb South,Tech Park,UberX,10.25,37.9,Card,Clear,1.0,Completed,256.47,5.0,5.0
UB117147,2024-01-05,07:43,Friday,7,False,Old City,Tech Park,Auto,7.35,29.2,Cash,Cloudy,1.0,No Cars Available,0.0,,
UB114905,2024-01-05,08:03,Friday,8,False,Suburb South,Mall District,Auto,12.16,36.7,UPI,Clear,1.5,Completed,238.47,4.8,4.6
UB113582,2024-01-05,08:14,Friday,8,False,University Area,Riverside,Moto,7.28,27.2,UPI,Clear,1.0,Completed,80.44,4.0,4.9
UB117256,2024-01-05,08:15,Friday,8,False,University Area,Mall District,Auto,7.78,16.7,Wallet,Clear,1.2,Completed,124.73,4.5,4.1
UB100453,2024-01-05,08:30,Friday,8,False,Railway Station,University Area,UberGo,16.95,50.7,Card,Clear,1.0,Cancelled by Rider,0.0,,
UB107701,2024-01-05,08:50,Friday,8,False,Suburb South,University Area,Moto,6.33,21.4,UPI,Fog,1.5,Completed,105.15,4.5,4.3
UB117417,2024-01-05,08:59,Friday,8,False,Airport,Mall District,Auto,3.0,8.6,Cash,Clear,1.0,Completed,57.6,4.6,4.7
UB100232,2024-01-05,09:04,Friday,9,False,Old City,Tech Park,UberX,1.92,3.9,Card,Rain,1.0,Completed,86.98,4.6,4.6
UB114036,2024-01-05,09:09,Friday,9,False,Tech Park,Old City,UberX,1.6,11.6,Cash,Clear,1.5,Completed,145.02,4.2,4.7
UB117375,2024-01-05,09:14,Friday,9,False,University Area,Railway Station,Premier,3.32,13.2,Cash,Cloudy,2.0,Completed,330.96,4.5,4.6
UB118297,2024-01-05,09:27,Friday,9,False,Riverside,Suburb North,UberGo,5.89,10.8,Cash,Clear,1.2,Completed,145.19,4.9,4.2
UB115679,2024-01-05,09:35,Friday,9,False,Riverside,Airport,Auto,7.57,25.5,Wallet,Cloudy,1.5,Completed,166.59,4.3,4.4
UB107992,2024-01-05,09:38,Friday,9,False,Suburb South,Downtown,UberGo,4.74,8.9,Cash,Clear,1.8,Completed,189.88,5.0,4.7
UB111576,2024-01-05,09:44,Friday,9,False,Railway Station,Downtown,UberGo,4.71,15.6,UPI,Fog,1.0,No Cars Available,0.0,,
UB114305,2024-01-05,09:45,Friday,9,False,Suburb North,Tech Park,UberGo,5.95,22.8,UPI,Cloudy,1.2,Completed,167.58,4.6,4.9
UB115656,2024-01-05,10:17,Friday,10,False,Old City,Suburb North,Auto,8.64,29.0,UPI,Rain,1.2,Completed,147.74,4.3,5.0
UB114661,2024-01-05,10:33,Friday,10,False,Suburb North,Railway Station,Premier,9.56,20.1,Card,Clear,1.0,Completed,286.74,4.7,4.7
UB117733,2024-01-05,10:33,Friday,10,False,Old City,University Area,UberXL,10.44,21.9,UPI,Clear,1.0,Completed,280.84,4.5,4.6
UB116723,2024-01-05,10:36,Friday,10,False,Suburb South,Airport,UberXL,1.24,5.6,UPI,Clear,1.0,Completed,101.04,4.6,4.8
UB108015,2024-01-05,13:30,Friday,13,False,Riverside,Tech Park,Auto,4.46,10.8,UPI,Clear,1.0,No Cars Available,0.0,,
UB110609,2024-01-05,14:17,Friday,14,False,Mall District,Airport,Auto,10.1,29.8,Card,Rain,1.0,Cancelled by Driver,0.0,,
UB114131,2024-01-05,15:05,Friday,15,False,Mall District,Railway Station,UberXL,9.74,37.2,UPI,Clear,1.0,Completed,300.24,4.3,4.7
UB112496,2024-01-05,16:11,Friday,16,False,Airport,Old City,UberGo,7.05,21.9,Cash,Clear,1.0,Completed,150.4,4.8,4.2
UB118481,2024-01-05,16:15,Friday,16,False,Suburb South,Railway Station,UberGo,7.86,33.6,UPI,Cloudy,1.0,Completed,176.86,4.9,4.9
UB110828,2024-01-05,17:02,Friday,17,False,University Area,Downtown,UberGo,8.27,23.4,UPI,Clear,1.0,Completed,166.07,4.8,5.0
UB110753,2024-01-05,17:22,Friday,17,False,Tech Park,Suburb North,Moto,4.57,10.9,Cash,Rain,1.2,Completed,61.37,4.6,4.4
UB112973,2024-01-05,17:22,Friday,17,False,Downtown,Suburb South,Auto,5.68,25.3,Wallet,Clear,1.0,No Cars Available,0.0,,
UB111291,2024-01-05,17:43,Friday,17,False,Old City,University Area,Premier,7.11,15.9,Card,Clear,1.0,No Cars Available,0.0,,
UB115630,2024-01-05,18:02,Friday,18,False,Riverside,Tech Park,Premier,5.74,21.3,UPI,Clear,1.0,Completed,224.44,5.0,4.7
UB119872,2024-01-05,18:08,Friday,18,False,Downtown,Suburb South,UberGo,12.27,38.6,Cash,Clear,1.0,Cancelled by Rider,0.0,,
UB118644,2024-01-05,18:10,Friday,18,False,Railway Station,Suburb South,UberXL,7.97,21.0,UPI,Clear,1.5,Completed,359.28,4.3,4.6
UB119695,2024-01-05,18:13,Friday,18,False,Suburb South,Old City,Auto,5.56,22.3,Cash,Clear,2.0,Completed,183.56,4.5,5.0
UB109750,2024-01-05,18:25,Friday,18,False,Tech Park,Airport,Premier,11.05,42.7,Card,Clear,1.2,Completed,434.15,4.4,4.6
UB115246,2024-01-05,18:25,Friday,18,False,Railway Station,Old City,UberXL,0.8,3.0,Cash,Rain,1.5,Cancelled by Driver,0.0,,
UB108909,2024-01-05,19:00,Friday,19,False,Suburb South,Mall District,UberX,8.27,30.8,Cash,Clear,1.8,Completed,392.31,4.7,4.8
UB114414,2024-01-05,19:43,Friday,19,False,Downtown,University Area,Premier,11.88,33.5,Cash,Cloudy,1.2,Cancelled by Driver,0.0,,
UB110320,2024-01-05,20:14,Friday,20,False,Suburb South,Downtown,Premier,5.7,16.5,UPI,Clear,1.0,Completed,213.2,5.0,4.4
UB104897,2024-01-05,20:22,Friday,20,False,Suburb North,Mall District,UberX,2.16,4.2,UPI,Clear,1.0,Completed,90.64,4.4,4.7
UB111192,2024-01-05,20:33,Friday,20,False,Mall District,Railway Station,Premier,5.22,11.8,Cash,Clear,1.0,Completed,194.7,4.6,4.3
UB103555,2024-01-05,20:58,Friday,20,False,Downtown,University Area,UberGo,3.37,11.4,UPI,Clear,1.0,Completed,94.17,5.0,4.5
UB102395,2024-01-05,21:07,Friday,21,False,University Area,Airport,Auto,1.21,4.8,Wallet,Rain,2.0,No Cars Available,0.0,,
UB116396,2024-01-05,21:23,Friday,21,False,Old City,Downtown,UberX,5.82,17.3,Wallet,Clear,1.0,Completed,161.8,4.9,5.0
UB105097,2024-01-05,21:52,Friday,21,False,Old City,Tech Park,UberXL,1.31,6.1,UPI,Rain,1.0,Completed,103.16,4.5,4.3
UB107429,2024-01-05,22:26,Friday,22,False,Mall District,Tech Park,UberX,14.09,55.0,Cash,Clear,1.0,Completed,337.17,4.4,4.9
UB117468,2024-01-05,22:56,Friday,22,False,Suburb South,Downtown,Moto,5.2,14.3,UPI,Clear,1.0,Completed,57.64,4.1,4.1
UB116481,2024-01-06,02:45,Saturday,2,True,Riverside,Downtown,UberX,4.64,16.1,Cash,Rain,1.2,Completed,173.16,5.0,5.0
UB112548,2024-01-06,04:38,Saturday,4,True,Old City,Airport,UberGo,1.59,3.8,UPI,Clear,1.0,Completed,63.19,4.6,4.9
UB101701,2024-01-06,06:44,Saturday,6,True,Airport,Old City,UberGo,1.67,4.5,Card,Clear,1.0,Completed,65.12,4.5,4.5
UB111430,2024-01-06,07:25,Saturday,7,True,Mall District,University Area,UberX,2.64,10.4,Wallet,Clear,1.0,Completed,108.04,4.8,5.0
UB108384,2024-01-06,07:36,Saturday,7,True,Airport,Suburb South,Premier,10.83,34.1,Card,Cloudy,1.0,Completed,339.13,5.0,4.5
UB111985,2024-01-06,07:53,Saturday,7,True,Mall District,Suburb North,UberX,2.63,3.1,Cash,Clear,1.0,No Cars Available,0.0,,
UB112416,2024-01-06,08:33,Saturday,8,True,Airport,Old City,UberGo,1.68,4.5,Wallet,Clear,1.2,Completed,78.28,4.1,4.9
UB111038,2024-01-06,08:49,Saturday,8,True,Suburb North,University Area,UberX,4.73,13.6,Card,Clear,1.0,Cancelled by Driver,0.0,,
UB112003,2024-01-06,09:29,Saturday,9,True,Mall District,Downtown,UberGo,2.51,9.7,UPI,Clear,1.0,Completed,82.16,5.0,4.4
UB115480,2024-01-06,09:49,Saturday,9,True,Suburb North,University Area,UberGo,1.62,3.3,UPI,Clear,1.2,Completed,75.32,4.3,4.4
UB119145,2024-01-06,09:59,Saturday,9,True,Tech Park,Airport,UberGo,10.65,38.4,Card,Fog,1.5,Cancelled by Driver,0.0,,
UB119790,2024-01-06,10:05,Saturday,10,True,University Area,Airport,Auto,3.03,9.5,UPI,Clear,1.0,No Cars Available,0.0,,
UB113035,2024-01-06,10:15,Saturday,10,True,Railway Station,Downtown,UberX,6.0,20.3,Card,Fog,1.0,Completed,169.54,4.9,4.1
UB101770,2024-01-06,10:39,Saturday,10,True,Suburb South,Suburb North,Moto,3.22,9.3,UPI,Rain,1.2,Completed,50.11,5.0,4.3
UB106206,2024-01-06,11:21,Saturday,11,True,Downtown,Suburb South,Auto,17.53,65.3,Card,Clear,1.0,Completed,230.54,4.7,4.7
UB101152,2024-01-06,11:33,Saturday,11,True,Old City,Suburb North,Moto,7.63,16.5,UPI,Clear,1.0,Completed,73.98,4.5,4.9
UB101897,2024-01-06,11:33,Saturday,11,True,Mall District,Suburb South,UberGo,3.72,11.1,Card,Cloudy,1.0,No Cars Available,0.0,,
UB105872,2024-01-06,11:36,Saturday,11,True,Downtown,Suburb North,Moto,3.48,8.9,Cash,Clear,1.0,Completed,43.0,4.5,4.5
UB119600,2024-01-06,12:29,Saturday,12,True,Old City,Suburb North,UberGo,2.56,7.8,UPI,Clear,1.0,Completed,79.86,4.8,4.4
UB105428,2024-01-06,12:46,Saturday,12,True,Suburb South,Railway Station,UberGo,3.3,11.6,UPI,Clear,1.0,Completed,93.7,4.1,4.9
UB112721,2024-01-06,13:15,Saturday,13,True,Old City,Riverside,UberGo,3.76,12.6,UPI,Rain,1.0,Completed,100.26,4.7,5.0
UB118402,2024-01-06,13:20,Saturday,13,True,Suburb North,Mall District,Auto,6.72,16.2,Cash,Cloudy,1.0,Completed,94.96,4.6,4.7
UB115309,2024-01-06,13:42,Saturday,13,True,Airport,Mall District,UberGo,9.91,43.5,UPI,Rain,1.2,Completed,257.11,4.5,4.4
UB110462,2024-01-06,13:57,Saturday,13,True,Tech Park,Airport,Auto,5.77,22.6,Card,Rain,1.2,Completed,112.51,3.3,5.0
UB106826,2024-01-06,14:06,Saturday,14,True,Railway Station,Airport,Auto,2.73,16.0,UPI,Clear,1.0,Completed,62.84,4.3,4.3
UB115724,2024-01-06,14:18,Saturday,14,True,Old City,Airport,UberGo,5.86,18.0,UPI,Cloudy,1.0,Completed,131.46,4.4,4.5
UB105822,2024-01-06,14:33,Saturday,14,True,Suburb South,Riverside,UberGo,3.63,10.7,UPI,Clear,1.0,Completed,95.98,4.5,4.7
UB115380,2024-01-06,14:54,Saturday,14,True,Old City,University Area,UberXL,3.0,7.4,UPI,Clear,1.0,No Cars Available,0.0,,
UB101423,2024-01-06,14:56,Saturday,14,True,Airport,Mall District,Auto,1.83,3.0,UPI,Clear,1.0,Completed,42.64,5.0,4.8
UB106713,2024-01-06,15:17,Saturday,15,True,Railway Station,Old City,Moto,5.96,16.6,UPI,Cloudy,1.0,Completed,64.04,4.6,5.0
UB102372,2024-01-06,15:19,Saturday,15,True,Downtown,Railway Station,UberX,2.52,15.5,Card,Clear,1.0,Completed,115.66,5.0,5.0
UB118063,2024-01-06,15:38,Saturday,15,True,University Area,Tech Park,UberGo,6.91,19.0,Card,Rain,1.8,Completed,260.12,4.8,4.9
UB116071,2024-01-06,15:42,Saturday,15,True,Tech Park,Airport,Premier,1.82,6.6,UPI,Fog,1.0,Completed,125.46,4.4,4.8
UB109092,2024-01-06,16:08,Saturday,16,True,Riverside,Airport,UberGo,8.45,23.4,Card,Clear,1.0,Completed,168.05,4.7,4.7
UB110873,2024-01-06,16:08,Saturday,16,True,Suburb North,Railway Station,UberGo,3.63,12.1,Wallet,Cloudy,1.0,Completed,98.08,5.0,5.0
UB103597,2024-01-06,16:49,Saturday,16,True,Railway Station,Mall District,UberX,8.29,16.5,Cash,Cloudy,1.0,Completed,192.47,4.4,5.0
UB103022,2024-01-06,17:28,Saturday,17,True,Airport,Downtown,UberX,5.16,13.4,UPI,Clear,1.0,Completed,146.2,4.5,4.4
UB106990,2024-01-06,17:44,Saturday,17,True,Downtown,Mall District,UberGo,2.57,7.0,Card,Clear,1.0,Completed,78.77,4.8,5.0
UB116015,2024-01-06,17:45,Saturday,17,True,Riverside,Mall District,Premier,9.25,27.1,UPI,Clear,1.0,Completed,296.87,4.5,4.7
UB103261,2024-01-06,17:48,Saturday,17,True,University Area,Riverside,Moto,17.52,35.6,UPI,Clear,1.0,Completed,148.6,4.5,5.0
UB115076,2024-01-06,18:06,Saturday,18,True,Old City,Suburb South,UberGo,3.66,13.3,Card,Clear,1.2,Cancelled by Rider,0.0,,
UB116091,2024-01-06,18:10,Saturday,18,True,Riverside,Suburb South,UberX,4.25,9.9,Card,Clear,1.0,Completed,128.07,4.6,4.5
UB100248,2024-01-06,18:28,Saturday,18,True,University Area,Tech Park,UberGo,3.92,14.3,UPI,Clear,1.0,Completed,104.57,4.5,4.9
UB113912,2024-01-06,18:54,Saturday,18,True,Riverside,Tech Park,Auto,3.03,4.0,UPI,Cloudy,1.2,Completed,63.89,4.7,4.5
UB109274,2024-01-06,19:25,Saturday,19,True,University Area,Old City,UberX,2.75,8.3,Wallet,Clear,1.0,Completed,105.69,4.5,4.6
UB107975,2024-01-06,19:26,Saturday,19,True,Downtown,Mall District,UberGo,6.76,19.5,Wallet,Clear,1.5,Completed,215.42,4.4,4.9
UB119172,2024-01-06,20:20,Saturday,20,True,Suburb South,Airport,UberGo,9.49,24.6,Card,Clear,1.0,Completed,181.29,4.1,4.5
UB102748,2024-01-06,21:11,Saturday,21,True,Old City,Suburb North,Auto,8.11,18.8,Card,Rain,1.0,Completed,108.68,4.4,4.1
UB112065,2024-01-06,22:12,Saturday,22,True,University Area,Suburb North,UberX,3.91,17.8,Cash,Clear,1.0,No Cars Available,0.0,,
UB116013,2024-01-06,23:27,Saturday,23,True,Mall District,University Area,UberGo,5.16,21.1,Wallet,Clear,1.0,Completed,128.41,4.5,4.8
UB111113,2024-01-07,00:48,Sunday,0,True,Suburb North,Downtown,UberGo,6.37,16.2,Card,Clear,1.0,Completed,134.37,5.0,5.0
UB107275,2024-01-07,05:40,Sunday,5,True,Riverside,Mall District,Auto,4.18,13.8,Card,Cloudy,1.0,Completed,72.24,4.9,4.3
UB113019,2024-01-07,06:25,Sunday,6,True,Suburb South,Downtown,Auto,3.17,8.0,Card,Rain,1.5,Completed,87.54,4.5,4.7
UB109269,2024-01-07,08:11,Sunday,8,True,Mall District,Riverside,UberX,3.87,14.9,UPI,Clear,1.2,Completed,158.56,4.3,4.5
UB118672,2024-01-07,08:26,Sunday,8,True,Suburb North,Downtown,UberX,14.99,35.1,Card,Clear,1.2,Completed,375.66,4.4,4.6
UB103957,2024-01-07,08:51,Sunday,8,True,Tech Park,Riverside,UberGo,3.05,13.7,Cash,Clear,1.0,Completed,94.1,4.1,4.4
UB106373,2024-01-07,09:04,Sunday,9,True,Airport,University Area,Moto,11.53,35.9,Card,Cloudy,1.2,Completed,135.48,5.0,4.8
UB102888,2024-01-07,09:20,Sunday,9,True,Riverside,Downtown,UberGo,7.03,18.0,Card,Clear,1.0,Completed,144.33,4.6,5.0
UB108049,2024-01-07,09:42,Sunday,9,True,Tech Park,University Area,Moto,11.7,44.3,UPI,Clear,1.0,Completed,120.64,5.0,4.4
UB103440,2024-01-07,10:09,Sunday,10,True,Tech Park,Airport,UberGo,10.03,34.6,Card,Clear,1.0,Completed,202.23,4.7,5.0
UB108716,2024-01-07,10:20,Sunday,10,True,Riverside,Mall District,UberX,6.5,23.8,Card,Fog,1.0,Completed,182.34,4.7,5.0
UB114592,2024-01-07,10:57,Sunday,10,True,Suburb North,University Area,UberGo,2.04,4.3,UPI,Cloudy,1.0,Completed,68.89,4.1,4.6
UB105558,2024-01-07,11:07,Sunday,11,True,Suburb North,Old City,Auto,6.33,21.4,Cash,Rain,2.0,Completed,194.08,4.8,4.9
UB110251,2024-01-07,11:11,Sunday,11,True,Railway Station,Mall District,Auto,6.55,24.6,UPI,Clear,1.0,Completed,102.0,4.6,4.4
UB104076,2024-01-07,11:12,Sunday,11,True,Suburb South,Old City,UberXL,4.3,14.5,UPI,Cloudy,1.0,Completed,167.8,4.4,4.5
UB107880,2024-01-07,11:31,Sunday,11,True,University Area,Mall District,Moto,9.76,26.8,Card,Cloudy,1.0,Completed,95.0,4.3,4.4
UB111638,2024-01-07,11:34,Sunday,11,True,Suburb South,Riverside,UberX,8.29,32.6,UPI,Cloudy,1.0,Completed,221.45,4.5,4.5
UB119846,2024-01-07,11:39,Sunday,11,True,Suburb North,Tech Park,Premier,1.75,3.0,Card,Clear,1.0,Completed,116.35,4.6,4.4
UB110276,2024-01-07,11:49,Sunday,11,True,Airport,Downtown,Moto,11.88,27.3,Wallet,Cloudy,1.0,Completed,108.12,4.6,4.6
UB110848,2024-01-07,12:14,Sunday,12,True,Suburb South,Riverside,Auto,6.76,25.8,Cash,Clear,1.0,No Cars Available,0.0,,
UB102901,2024-01-07,12:25,Sunday,12,True,Railway Station,Suburb North,Auto,10.28,30.4,Wallet,Cloudy,1.0,Completed,137.64,4.0,4.5
UB103763,2024-01-07,12:29,Sunday,12,True,Riverside,Railway Station,Auto,5.13,16.8,UPI,Clear,1.0,Completed,82.84,4.7,4.8
UB113849,2024-01-07,12:37,Sunday,12,True,Airport,Tech Park,Auto,2.44,4.9,UPI,Clear,1.0,Completed,49.42,4.4,4.8
UB115122,2024-01-07,12:44,Sunday,12,True,Old City,Airport,UberGo,5.93,16.4,Cash,Cloudy,1.0,Completed,129.83,4.1,4.5
UB103573,2024-01-07,13:19,Sunday,13,True,Riverside,University Area,UberX,4.24,15.4,Card,Clear,1.0,Completed,137.84,4.5,4.8
UB109618,2024-01-07,13:50,Sunday,13,True,Railway Station,Airport,Auto,7.33,16.2,UPI,Clear,1.0,Completed,99.84,4.5,4.7
UB106530,2024-01-07,13:58,Sunday,13,True,Mall District,Airport,Moto,3.19,8.4,Card,Cloudy,1.0,Completed,40.86,4.6,5.0
UB104425,2024-01-07,14:00,Sunday,14,True,Tech Park,Airport,Auto,2.79,6.5,Cash,Clear,1.0,Completed,53.82,4.4,5.0
UB116287,2024-01-07,14:50,Sunday,14,True,Tech Park,Suburb North,Moto,2.35,10.5,UPI,Clear,1.0,Completed,37.5,4.6,4.2
UB119811,2024-01-07,14:52,Sunday,14,True,University Area,Suburb North,Auto,4.17,13.0,Wallet,Cloudy,1.0,Completed,71.36,4.4,5.0
UB116831,2024-01-07,15:03,Sunday,15,True,Riverside,Suburb North,UberGo,0.89,3.0,UPI,Cloudy,1.0,Completed,54.29,4.7,4.1
UB116673,2024-01-07,15:12,Sunday,15,True,Suburb North,Riverside,UberXL,13.61,49.3,Cash,Clear,1.0,Cancelled by Rider,0.0,,
UB109849,2024-01-07,15:16,Sunday,15,True,Downtown,Suburb North,Moto,8.59,26.8,UPI,Clear,1.0,Completed,87.98,4.2,4.7
UB108216,2024-01-07,15:17,Sunday,15,True,Railway Station,Mall District,UberX,2.75,5.2,UPI,Clear,1.0,Completed,100.11,4.2,5.0
UB106856,2024-01-07,15:37,Sunday,15,True,Railway Station,Suburb North,Auto,14.09,35.3,Cash,Clear,1.0,Completed,173.02,4.3,4.2
UB114038,2024-01-07,16:51,Sunday,16,True,Downtown,Railway Station,Premier,2.96,7.5,UPI,Cloudy,1.0,Completed,146.82,4.7,4.5
UB107545,2024-01-07,16:54,Sunday,16,True,Suburb South,Airport,UberX,9.64,26.9,UPI,Clear,1.0,Completed,228.74,3.9,4.7
UB102981,2024-01-07,17:01,Sunday,17,True,Railway Station,Tech Park,UberX,2.7,10.5,UPI,Clear,1.0,Completed,109.0,4.8,4.4
UB108613,2024-01-07,17:18,Sunday,17,True,Suburb North,Old City,UberGo,1.69,6.2,UPI,Rain,1.0,Cancelled by Rider,0.0,,
UB101523,2024-01-07,17:55,Sunday,17,True,Suburb North,Airport,Premier,6.19,13.6,Card,Clear,1.0,No Cars Available,0.0,,
UB112249,2024-01-07,19:03,Sunday,19,True,Old City,Downtown,UberGo,1.83,8.1,UPI,Clear,1.2,Completed,86.74,4.4,4.6
UB100824,2024-01-07,19:50,Sunday,19,True,Suburb North,University Area,UberX,1.9,9.2,Cash,Clear,1.2,Completed,115.51,4.6,4.4
UB117433,2024-01-07,19:54,Sunday,19,True,Railway Station,University Area,Premier,0.8,3.0,UPI,Cloudy,1.5,Completed,150.3,4.0,4.7
UB119689,2024-01-07,20:06,Sunday,20,True,Suburb South,Railway Station,UberGo,3.01,12.3,Cash,Clear,1.0,Completed,91.56,4.5,4.8
UB111875,2024-01-07,20:56,Sunday,20,True,Riverside,Tech Park,UberX,7.56,25.5,Wallet,Cloudy,1.0,Completed,199.18,4.7,4.7
UB106357,2024-01-07,21:12,Sunday,21,True,Old City,Tech Park,Auto,6.95,28.7,UPI,Clear,1.0,Cancelled by Driver,0.0,,
UB112621,2024-01-07,21:17,Sunday,21,True,Railway Station,Riverside,Auto,4.15,14.7,Card,Clear,1.0,Completed,72.9,4.6,5.0
UB118995,2024-01-07,21:39,Sunday,21,True,Suburb North,Downtown,Premier,6.81,22.2,Cash,Clear,1.0,Completed,244.61,4.9,4.8
UB102968,2024-01-07,21:44,Sunday,21,True,Old City,Mall District,UberX,16.85,50.6,Card,Clear,1.0,Completed,365.13,4.5,4.4
UB118517,2024-01-07,22:11,Sunday,22,True,Mall District,Downtown,Auto,5.8,19.1,Card,Rain,1.2,Completed,108.6,5.0,4.8
UB115692,2024-01-07,23:03,Sunday,23,True,Suburb North,Suburb South,UberGo,7.55,19.7,UPI,Clear,1.0,Completed,152.6,4.6,4.7
UB111746,2024-01-07,23:20,Sunday,23,True,Mall District,Old City,UberX,7.41,17.4,Wallet,Clear,1.0,Completed,182.65,5.0,5.0
UB113766,2024-01-07,23:53,Sunday,23,True,Mall District,University Area,UberGo,2.8,13.9,Card,Clear,1.0,No Cars Available,0.0,,
